Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	4	392241	398943	403854	389376	378947	375026	375649	376003	376048	375359	374101	372390	370472	367960	364693	360970	356961	353158	349805	346780	344152	342002	340342	339213	338609	338544
2	5	388490	392204	398910	403822	389345	378918	374998	375621	375976	376021	375333	374075	372365	370448	367936	364670	360947	356940	353137	349785	346760	344132	341983	340323	339194	338590
2	6	391280	388458	392175	398881	403793	389318	378892	374973	375596	375952	375997	375310	374053	372344	370427	367916	364650	360928	356921	353118	349767	346742	344114	341966	340306	339177
2	7	377729	391251	388431	392148	398855	403767	389293	378868	374950	375574	375931	375976	375290	374033	372325	370408	367897	364632	360910	356904	353101	349750	346726	344098	341950	340290
2	8	370572	377702	391226	388406	392124	398831	403743	389270	378847	374930	375554	375911	375957	375271	374015	372307	370390	367880	364615	360893	356888	353086	349735	346712	344084	341936
2	9	355814	370546	377678	391202	388383	392101	398808	403720	389249	378827	374911	375535	375892	375939	375253	373997	372291	370374	367864	364600	360878	356873	353072	349721	346698	344070
2	10	349411	355790	370523	377655	391179	388360	392079	398786	403699	389229	378808	374893	375517	375875	375922	375236	373981	372275	370358	367849	364585	360863	356859	353058	349707	346684
2	11	339211	349386	355767	370499	377632	391155	388337	392056	398763	403678	389210	378789	374875	375499	375857	375905	375219	373964	372259	370342	367833	364570	360848	356844	353044	349693
2	12	334246	339185	349361	355744	370474	377607	391130	388313	392033	398740	403655	389188	378768	374856	375480	375838	375887	375201	373946	372242	370325	367816	364554	360832	356828	353029
2	13	344292	334216	339157	349333	355716	370446	377579	391102	388286	392006	398713	403629	389163	378744	374833	375457	375815	375865	375179	373925	372222	370306	367798	364536	360814	356811
2	14	351786	344256	334184	339125	349301	355684	370414	377547	391070	388254	391976	398683	403599	389134	378716	374806	375430	375789	375839	375153	373900	372197	370282	367774	364513	360792
2	15	363542	351742	344217	334148	339089	349265	355648	370378	377511	391034	388218	391941	398648	403564	389101	378684	374775	375399	375759	375810	375124	373872	372169	370254	367747	364486
2	16	368365	363489	351694	344172	334106	339047	349223	355607	370337	377469	390991	388176	391901	398608	403524	389064	378648	374740	375364	375725	375776	375091	373839	372137	370222	367716
2	17	379140	368301	363434	351641	344122	334058	339001	349176	355561	370290	377422	390943	388130	391855	398562	403479	389021	378607	374699	375324	375685	375737	375053	373802	372100	370186
2	18	378465	379068	368238	363374	351584	344068	334006	338950	349125	355509	370237	377369	390890	388079	391805	398511	403429	388973	378561	374654	375279	375642	375694	375011	373760	372059
2	19	385249	378386	378997	368170	363310	351523	344009	333951	338896	349070	355454	370181	377313	390834	388024	391750	398456	403374	388922	378511	374605	375231	375594	375647	374964	373714
2	20	402761	385164	378310	378923	368100	363243	351460	343948	333892	338838	349011	355395	370121	377253	390773	387965	391691	398397	403317	388867	378458	374553	375180	375543	375597	374914
2	21	409355	402668	385082	378232	378847	368027	363173	351395	343886	333832	338778	348951	355335	370059	377191	390711	387904	391631	398336	403257	388809	378403	374499	375127	375490	375545
2	22	431579	409258	402581	385000	378154	378770	367954	363102	351329	343823	333772	338718	348890	355274	369997	377129	390648	387842	391569	398274	403196	388751	378346	374443	375072	375435
2	23	440935	431474	409167	402495	384918	378076	378694	367881	363031	351261	343759	333712	338658	348829	355213	369935	377066	390584	387780	391507	398212	403133	388691	378289	374387	375016
2	24	434269	440824	431376	409076	402407	384836	377996	378616	367807	362960	351193	343694	333650	338597	348766	355150	369871	377002	390518	387715	391443	398148	403070	388630	378230	374329
