Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	37	30293	31380	33176	34722	35399	35992	35258	34633	35695	35391	35846	36455	35643	35997	37595	37854	35125	34589	33968	32776	32415	31370	30770	29583	29291	28119
2	38	32403	30321	31362	33160	34708	35386	35981	35249	34622	35685	35381	35836	36444	35634	35987	37585	37845	35119	34583	33960	32769	32408	31363	30763	29576	29284
2	39	33020	32419	30299	31339	33137	34687	35367	35963	35231	34604	35667	35363	35818	36426	35618	35970	37568	37829	35105	34569	33946	32755	32394	31349	30749	29563
2	40	33179	33030	32394	30276	31314	33114	34665	35346	35942	35212	34583	35647	35343	35799	36406	35600	35952	37548	37810	35088	34552	33929	32739	32378	31333	30734
2	41	35381	33195	33011	32377	30261	31299	33099	34651	35334	35930	35200	34572	35636	35333	35789	36395	35591	35943	37539	37802	35082	34544	33921	32733	32371	31327
2	42	38075	35390	33176	32992	32358	30244	31282	33084	34636	35321	35917	35188	34561	35623	35323	35778	36384	35582	35934	37531	37794	35075	34536	33913	32727	32364
2	43	39781	38073	35363	33151	32966	32335	30223	31260	33061	34615	35300	35897	35169	34543	35603	35305	35760	36367	35566	35919	37515	37779	35063	34523	33900	32715
2	44	39213	39771	38042	35334	33123	32941	32312	30201	31237	33038	34592	35279	35877	35150	34524	35584	35288	35742	36350	35549	35902	37498	37762	35049	34510	33887
2	45	40706	39198	39733	38008	35302	33096	32912	32285	30177	31211	33011	34566	35255	35854	35128	34502	35561	35268	35721	36330	35530	35884	37478	37744	35034	34495
2	46	41544	40687	39163	39698	37976	35274	33070	32885	32259	30154	31187	32986	34543	35232	35832	35108	34482	35540	35249	35702	36312	35514	35867	37461	37728	35022
2	47	41388	41510	40641	39118	39653	37934	35237	33036	32851	32226	30123	31154	32953	34510	35201	35802	35080	34454	35512	35222	35676	36286	35490	35842	37436	37704
2	48	41419	41346	41454	40588	39067	39604	37888	35197	32998	32813	32189	30089	31117	32915	34475	35167	35768	35048	34424	35481	35193	35647	36257	35462	35813	37406
2	49	42736	41372	41285	41395	40532	39016	39553	37842	35155	32958	32774	32151	30054	31081	32879	34439	35132	35732	35016	34393	35448	35163	35617	36227	35433	35785
2	50	42569	42676	41306	41219	41331	40473	38960	39498	37793	35109	32916	32731	32110	30017	31042	32838	34399	35093	35694	34980	34357	35412	35129	35583	36194	35403
2	51	42219	42503	42603	41239	41154	41268	40415	38906	39443	37743	35064	32873	32688	32069	29979	31002	32797	34359	35055	35656	34945	34322	35377	35096	35550	36161
2	52	40847	42149	42428	42530	41173	41088	41205	40355	38850	39388	37693	35020	32831	32645	32028	29942	30964	32758	34320	35018	35618	34911	34288	35343	35065	35517
2	53	40041	40758	42051	42333	42438	41086	41005	41123	40278	38777	39316	37626	34958	32773	32588	31973	29892	30913	32706	34266	34965	35565	34862	34239	35293	35017
2	54	38522	39924	40636	41929	42214	42323	40976	40898	41018	40179	38681	39220	37536	34876	32696	32511	31899	29824	30843	32632	34192	34892	35492	34791	34171	35223
2	55	38639	38401	39794	40509	41802	42088	42202	40861	40785	40908	40073	38578	39118	37441	34790	32615	32431	31822	29753	30768	32555	34114	34814	35416	34717	34099
2	56	37488	38506	38271	39662	40378	41672	41959	42077	40743	40670	40794	39963	38475	39013	37344	34702	32533	32349	31743	29679	30694	32478	34035	34736	35338	34642
2	57	36344	37343	38359	38129	39518	40237	41529	41820	41940	40615	40543	40669	39843	38361	38900	37237	34605	32442	32259	31657	29600	30612	32392	33949	34650	35251
2	58	35232	36179	37176	38193	37969	39355	40075	41365	41659	41782	40465	40395	40523	39701	38228	38766	37111	34489	32335	32153	31554	29505	30514	32292	33845	34547
2	59	33918	35052	36000	36996	38012	37795	39178	39897	41185	41483	41608	40300	40233	40362	39547	38082	38618	36973	34362	32216	32035	31441	29400	30405	32180	33730
