Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	45	469255	456948	467982	449847	430226	412116	403740	395337	385429	391568	419094	437938	438023	435598	434310	429679	438248	436944	438390	445135	438921	440457	451006	446816	429235	426254
2	46	469484	469105	456553	467514	449396	429755	411645	403257	394872	384984	391124	418628	437459	437552	435134	433856	429237	437800	436506	437957	444700	438499	440038	450584	446402	428844
2	47	474129	469261	468651	456069	467012	448881	429252	411151	402782	394418	384551	390690	418170	436986	437087	434678	433411	428804	437362	436078	437536	444276	438088	439630	450171	445998
2	48	476499	473851	468776	468129	455562	466460	448341	428729	410666	402319	393974	384132	390269	417722	436522	436632	434233	432977	428385	436937	435662	437126	443865	437690	439235	449770
2	49	480520	476164	473316	468220	467572	455002	465869	447770	428203	410180	401855	393534	383718	389853	417278	436060	436180	433789	432545	427968	436515	435250	436720	443455	437296	438846
2	50	475802	480138	475604	472731	467644	466978	454422	465260	447208	427689	409708	401407	393111	383321	389455	416848	435610	435740	433361	432128	427566	436109	434853	436330	443065	436919
2	51	465288	475336	479487	474941	472075	466979	466304	453767	464601	446597	427127	409193	400918	392648	382886	389018	416377	435118	435258	432891	431672	427125	435661	434417	435898	442633
2	52	454042	464695	474563	478683	474152	471274	466185	465506	453013	463840	445891	426474	408588	400340	392098	382367	388497	415816	434533	434685	432329	431125	426594	435126	433894	435379
2	53	438923	453311	463795	473623	477736	473207	470336	465253	464596	452147	462968	445074	425715	407880	399660	391447	381751	387878	415154	433847	434009	431667	430477	425962	434490	433271
2	54	421507	438096	452308	462757	472561	476660	472144	469279	464229	463593	451192	462004	444169	424872	407095	398905	390722	381062	387185	414414	433081	433254	430928	429751	425256	433776
2	55	412983	420645	437060	451227	461652	471423	475515	471015	468177	463161	462547	450198	461001	443230	423998	406282	398126	389977	380353	386473	413650	432286	432471	430163	429002	424528
2	56	403713	412026	419556	435916	450045	460441	470182	474268	469806	467000	462018	461429	449136	459927	442225	423064	405412	397291	389179	379593	385711	412833	431436	431633	429343	428197
2	57	389635	402618	410805	418312	434623	448707	459073	468792	472889	468467	465693	460750	460187	447953	458731	441101	422018	404434	396351	388278	378733	384847	411909	430477	430688	428416
